trans_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gpp,elower,global_upper_quanta,global_lower_quanta,local_upper_quanta,local_lower_quanta,gamma0_air,n_gamma0_air,delta0_air,n_delta0_air,SD_gamma_air,n_gamma2_air,SD_delta_air,n_delta2_air,nuVC_air,n_nuVC_air,eta_air,y_air_296,gamma0_self,n_gamma0_self,delta0_self,n_delta0_self,SD_gamma_self,n_gamma2_self,SD_delta_self,n_delta2_self,nuVC_self,n_nuVC_self,eta_self,y_self,n_y_self
11184688,1,4,9104.808232,3.99E-28,0.003535,156.3823,42,54,156.3823,          1 2 1,          0 0 0,  3  1  3      ,  4  1  4      ,0.1019,0.79,-0.01728,0,0.084519182,0.79,0,0,0,1,0,0,0.583,0.79,-0.01728,0,0.07,0.79,0,0,0,1,0,0,0
11184689,1,2,9104.81443,1.04E-29,0.2123,2595.975,81,75,2595.975,         -2-2-2,          0 0 0, 13 -3 -3      , 12  7  6      ,0.0464,0.44,0,0,0.220792255,0.44,0,0,0,1,0,0,0.265,0.44,0,0,0.186666667,0.44,0,0,0,1,0,0,0
11184690,1,4,9104.865581,2.03E-28,0.004168,512.5158,102,102,512.5158,          2 0 1,          0 0 0,  8  1  7      ,  8  0  8      ,0.0591,0.79,-0.02085,0,0.084519182,0.79,0,0,0,1,0,0,0.262,0.79,-0.02085,0,0.07,0.79,0,0,0,1,0,0,0
12384240,1,1,9104.906157,1.00E-28,0.0004709,2000.8629,39,33,2000.8629,          2 2 0,          0 1 0,  6  4  3      ,  5  1  4      ,0.0873,0.71,-0.00614,0,0.119216686,0.71,0,0,0,1,0,0,0.391,0.71,-0.00614,0,0.096666667,0.71,0,0,0,1,0,0,0
11184694,1,3,9104.963586,2.42E-27,0.01595,445.7934,234,198,445.7934,          1 1 1,          0 0 0,  6  4  2      ,  5  2  3      ,0.0959,0.73,-0.00458,0,0.108671958,0.73,0,0,0,1,0,0,0.391,0.73,-0.00458,0,0.09,0.73,0,0,0,1,0,0,0
12384243,1,1,9104.994793,1.23E-29,0.1203,3601.8588,45,39,3601.8588,          2 1 1,          0 2 0,  7  1  7      ,  6  1  6      ,0.0691,0.56,-0.01829,0,0.180880489,0.56,0,0,0,1,0,0,0.371,0.56,-0.01829,0,0.146666667,0.56,0,0,0,1,0,0,0
12384244,1,1,9105.02013,3.96E-26,0.02326,1690.6644,69,69,1690.6644,          0 1 2,          0 0 0, 11  3  8      , 11  2  9      ,0.0657,0.59,-0.02102,0,0.168547728,0.59,0,0,0,1,0,0,0.441,0.59,-0.02102,0,0.136666667,0.59,0,0,0,1,0,0,0
12384245,1,1,9105.021754,7.49E-28,0.008704,2321.9057,75,69,2321.9057,          0 5 0,          0 0 0, 12  8  5      , 11  7  4      ,0.0424,0.54,-0.01085,0,0.189102329,0.54,0,0,0,1,0,0,0.281,0.54,-0.01085,0,0.153333333,0.54,0,0,0,1,0,0,0
12384246,1,1,9105.097185,1.85E-29,0.01907,2983.323,21,19,2983.323,          2 2 0,          0 1 0, 10  5  5      ,  9  4  6      ,0.0698,0.62,-0.00151,0,0.156214968,0.62,0,0,0,1,0,0,0.315,0.62,-0.00151,0,0.126666667,0.62,0,0,0,1,0,0,0
11184702,1,3,9105.253272,4.17E-29,0.0004598,551.6328,234,234,551.6328,         -2-2-2,          0 0 0,  6 -1 -2      ,  6  2  5      ,0.0719,0.63,0,0,0.148920831,0.63,0,0,0,1,0,0,0.371,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,0
12384248,1,1,9105.341527,1.12E-28,0.0002651,1731.8966,21,21,1731.8966,          0 2 2,          0 1 0,  3  3  0      ,  3  0  3      ,0.0976,0.74,-0.004859,0,0.106883925,0.74,0,0,0,1,0,0,0.434,0.74,-0.004859,0,0.086666667,0.74,0,0,0,1,0,0,0
12384249,1,1,9105.356853,3.47E-26,0.001007,757.7802,15,13,757.7802,          0 3 1,          0 0 0,  7  6  1      ,  6  4  2      ,0.0677,0.64,-0.0172,0,0.147993127,0.64,0,0,0,1,0,0,0.622,0.64,-0.0172,0,0.12,0.64,0,0,0,1,0,0,0
12384250,1,1,9105.55624,1.01E-28,0.003507,2321.8121,25,23,2321.8121,         -2-2-2,          0 0 0, 12  8  4      , 11  7  5      ,0.0501,0.39,-0.00994,0,0.250766132,0.39,0,0,0,1,0,0,0.281,0.39,-0.00994,0,0.203333333,0.39,0,0,0,1,0,0,0
12384252,1,1,9105.646992,6.20E-29,0.003578,2572.1391,51,45,2572.1391,          0 4 1,          0 1 0,  8  6  2      ,  7  4  3      ,0.0714,0.67,-0.01763,0,0.135660367,0.67,0,0,0,1,0,0,0.352,0.67,-0.01763,0,0.11,0.67,0,0,0,1,0,0,0
12384253,1,1,9105.648641,2.06E-28,0.3025,3347.7833,87,81,3347.7833,          1 1 1,          0 0 0, 14  9  5      , 13  9  4      ,0.0284,0.27,-0.02174,0,0.300097175,0.27,0,0,0,1,0,0,0.25,0.27,-0.02174,0,0.243333333,0.27,0,0,0,1,0,0,0
12384254,1,1,9105.693576,1.36E-29,1.83E-05,1616.4531,21,21,1616.4531,          1 3 0,          0 0 0, 10  7  3      , 10  4  6      ,0.0773,0.72,-0.01427,0,0.115105766,0.72,0,0,0,1,0,0,0.298,0.72,-0.01427,0,0.093333333,0.72,0,0,0,1,0,0,0
12384255,1,1,9105.697348,7.10E-28,0.006305,2161.2859,45,39,2161.2859,          3 0 0,          0 1 0,  7  1  6      ,  6  2  5      ,0.0818,0.68,-0.02794,0,0.131549447,0.68,0,0,0,1,0,0,0.371,0.68,-0.02794,0,0.106666667,0.68,0,0,0,1,0,0,0
12384256,1,1,9105.772359,6.82E-29,0.3003,3347.782,29,27,3347.782,         -2-2-2,          0 0 0, 14 -1 -1      , 13  9  5      ,0.043,0.36,-0.009941,0,0.263098893,0.36,0,0,0,1,0,0,0.25,0.36,-0.009941,0,0.213333333,0.36,0,0,0,1,0,0,0
11184713,1,4,9105.84796,6.02E-29,0.006274,889.5757,126,126,889.5757,          2 0 1,          0 0 0, 10  3  8      , 10  2  9      ,0.055,0.79,-0.02077,0,0.084519182,0.79,0,0,0,1,0,0,0.34,0.79,-0.02077,0,0.07,0.79,0,0,0,1,0,0,0
11184714,1,4,9105.851995,3.06E-28,0.003725,221.8362,42,54,221.8362,          1 2 1,          0 0 0,  3  2  1      ,  4  2  2      ,0.1068,0.79,-0.00828,0,0.084519182,0.79,0,0,0,1,0,0,0.428,0.79,-0.00828,0,0.07,0.79,0,0,0,1,0,0,0
12384258,1,1,9105.88662,6.81E-25,0.002803,326.6255,13,11,326.6255,          0 1 2,          0 0 0,  6  0  6      ,  5  1  5      ,0.0783,0.62,-0.00971,0,0.156214968,0.62,0,0,0,1,0,0,0.398,0.62,-0.00971,0,0.126666667,0.62,0,0,0,1,0,0,0
12384259,1,1,9105.894124,5.08E-28,1.14E-05,931.2371,45,45,931.2371,          1 1 1,          0 0 0,  7  6  2      ,  7  4  3      ,0.0736,0.69,-0.02313,0,0.127438526,0.69,0,0,0,1,0,0,0.352,0.69,-0.02313,0,0.103333333,0.69,0,0,0,1,0,0,0
11184717,1,4,9105.943758,5.65E-28,0.006201,293.6365,66,66,293.6365,          2 0 1,          0 0 0,  5  3  3      ,  5  2  4      ,0.0883,0.79,-0.00875,0,0.084519182,0.79,0,0,0,1,0,0,0.526,0.79,-0.00875,0,0.07,0.79,0,0,0,1,0,0,0
12384261,1,1,9106.027267,2.43E-24,0.01019,586.2435,45,45,586.2435,          0 1 2,          0 0 0,  7  1  6      ,  7  0  7      ,0.0761,0.61,-0.0172,0,0.160325888,0.61,0,0,0,1,0,0,0.341,0.61,-0.0172,0,0.13,0.61,0,0,0,1,0,0,0
12384262,1,1,9106.08671,8.66E-27,0.07638,2130.4942,39,33,2130.4942,          2 0 1,          0 1 0,  6  3  3      ,  5  3  2      ,0.09,0.73,-0.01033,0,0.110994846,0.73,0,0,0,1,0,0,0.391,0.73,-0.01033,0,0.09,0.73,0,0,0,1,0,0,0
11184721,1,2,9106.091147,2.26E-29,0.002748,1468.612,57,57,1468.612,         -2-2-2,          0 0 0,  9 -3 -3      ,  9  5  4      ,0.0581,0.55,0,0,0.177422348,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12384266,1,1,9106.412422,1.03E-25,0.000987,756.7248,45,39,756.7248,          0 3 1,          0 0 0,  7  6  2      ,  6  4  3      ,0.0667,0.61,-0.0163,0,0.160325888,0.61,0,0,0,1,0,0,0.177,0.61,-0.0163,0,0.13,0.61,0,0,0,1,0,0,0
12384268,1,1,9106.637313,1.81E-27,0.1046,2572.1391,51,45,2572.1391,          2 0 1,          0 1 0,  8  4  4      ,  7  4  3      ,0.0812,0.7,-0.01208,0,0.123327606,0.7,0,0,0,1,0,0,0.352,0.7,-0.01208,0,0.1,0.7,0,0,0,1,0,0,0
11184728,1,2,9106.655557,1.03E-29,0.4047,2744.3453,87,81,2744.3453,         -2-2-2,          0 0 0, 14 -4 -4      , 13  6  7      ,0.043,0.41,0,0,0.232620412,0.41,0,0,0,1,0,0,0.25,0.41,0,0,0.196666667,0.41,0,0,0,1,0,0,0
11184730,1,2,9106.707515,2.12E-29,0.04821,1993.2769,39,33,1993.2769,          2 0 1,          0 1 0,  6  1  5      ,  5  1  4      ,0.0892,0.7,-0.00964,0,0.118281565,0.7,0,0,0,1,0,0,0.4,0.7,-0.00964,0,0.1,0.7,0,0,0,1,0,0,0
11184731,1,2,9106.772228,1.36E-27,0.002407,550.4508,45,39,550.4508,          0 1 2,          0 0 0,  7  1  6      ,  6  2  5      ,0.0857,0.65,-0.02315,0,0.137995159,0.65,0,0,0,1,0,0,0.398,0.65,-0.02315,0,0.116666667,0.65,0,0,0,1,0,0,0
12384271,1,1,9106.819716,3.62E-29,1.12E-05,1557.8477,69,75,1557.8477,          0 1 2,          0 0 0, 11  2  9      , 12  1 12      ,0.0511,0.5,-0.02308,0,0.20554601,0.5,0,0,0,1,0,0,0.265,0.5,-0.02308,0,0.166666667,0.5,0,0,0,1,0,0,0
11184734,1,3,9106.896751,4.06E-28,0.008661,742.4906,306,306,742.4906,          0 1 2,          0 0 0,  8  2  7      ,  8  1  8      ,0.0664,0.53,-0.01166,0,0.189169705,0.53,0,0,0,1,0,0,0.281,0.53,-0.01166,0,0.156666667,0.53,0,0,0,1,0,0,0
12384272,1,1,9106.933849,1.02E-29,9.44E-06,1557.8444,23,25,1557.8444,          0 1 2,          0 0 0, 11  3  9      , 12  0 12      ,0.0474,0.46,-0.01377,0,0.221989691,0.46,0,0,0,1,0,0,0.265,0.46,-0.01377,0,0.18,0.46,0,0,0,1,0,0,0
11184736,1,3,9106.958623,3.17E-27,0.008023,173.1101,162,126,173.1101,          0 1 2,          0 0 0,  4  2  3      ,  3  1  2      ,0.0985,0.73,-0.00144,0,0.108671958,0.73,0,0,0,1,0,0,0.434,0.73,-0.00144,0,0.09,0.73,0,0,0,1,0,0,0
11184737,1,4,9107.020332,1.20E-29,0.002488,1049.1243,138,138,1049.1243,          2 0 1,          0 0 0, 11  3  9      , 11  2 10      ,0.054,0.79,-0.02627,0,0.084519182,0.79,0,0,0,1,0,0,0.329,0.79,-0.02627,0,0.07,0.79,0,0,0,1,0,0,0
11184738,1,4,9107.02055,8.16E-29,0.007433,841.3675,114,114,841.3675,          2 0 1,          0 0 0,  9  4  6      ,  9  3  7      ,0.057,0.79,-0.01726,0,0.084519182,0.79,0,0,0,1,0,0,0.517,0.79,-0.01726,0,0.07,0.79,0,0,0,1,0,0,0
12384273,1,1,9107.036175,2.41E-27,0.0002229,1327.11,75,69,1327.11,          0 5 0,          0 0 0, 12  5  8      , 11  0 11      ,0.0595,0.65,-0.00907,0,0.143882207,0.65,0,0,0,1,0,0,0.281,0.65,-0.00907,0,0.116666667,0.65,0,0,0,1,0,0,0
12384275,1,1,9107.096998,3.69E-28,0.3954,3083.8653,33,31,3083.8653,         -2-2-2,          0 0 0, 16 -1 -1      , 15  4 12      ,0.0368,0.38,-0.009941,0,0.254877053,0.38,0,0,0,1,0,0,0.221,0.38,-0.009941,0,0.206666667,0.38,0,0,0,1,0,0,0
11184742,1,4,9107.141877,3.11E-29,0.001146,576.9047,78,90,576.9047,          3 1 0,          0 0 0,  6  2  4      ,  7  3  5      ,0.0963,0.79,-0.01864,0,0.084519182,0.79,0,0,0,1,0,0,0.378,0.79,-0.01864,0,0.07,0.79,0,0,0,1,0,0,0
12384276,1,1,9107.142536,1.08E-24,0.008513,383.8425,9,9,383.8425,          0 1 2,          0 0 0,  4  4  0      ,  4  3  1      ,0.0814,0.7,-0.01037,0,0.123327606,0.7,0,0,0,1,0,0,0.348,0.7,-0.01037,0,0.1,0.7,0,0,0,1,0,0,0
12384278,1,1,9107.27722,1.07E-28,0.01465,2724.167,45,45,2724.167,          0 2 2,          0 1 0,  7  6  1      ,  7  5  2      ,0.059,0.57,-0.02339,0,0.176769569,0.57,0,0,0,1,0,0,0.352,0.57,-0.02339,0,0.143333333,0.57,0,0,0,1,0,0,0
12384279,1,1,9107.329233,2.58E-24,0.01697,648.9787,39,39,648.9787,          0 1 2,          0 0 0,  6  4  3      ,  6  3  4      ,0.0779,0.64,-0.00989,0,0.147993127,0.64,0,0,0,1,0,0,0.425,0.64,-0.00989,0,0.12,0.64,0,0,0,1,0,0,0
11184747,1,4,9107.33141,4.28E-29,0.000387,91.3303,30,42,91.3303,          0 4 1,          0 0 0,  2  2  0      ,  3  0  3      ,0.1098,0.79,0.01102,0,0.084519182,0.79,0,0,0,1,0,0,0.448,0.79,0.01102,0,0.07,0.79,0,0,0,1,0,0,0
12384281,1,1,9107.351848,2.13E-25,0.002684,586.4792,15,15,586.4792,          2 1 0,          0 0 0,  7  4  4      ,  7  1  7      ,0.0802,0.68,-0.00021,0,0.131549447,0.68,0,0,0,1,0,0,0.352,0.68,-0.00021,0,0.106666667,0.68,0,0,0,1,0,0,0
12384282,1,1,9107.370357,4.23E-29,0.0009651,2024.1526,9,11,2024.1526,          1 0 2,          0 1 0,  4  1  3      ,  5  2  4      ,0.0939,0.73,-0.02081,0,0.110994846,0.73,0,0,0,1,0,0,0.391,0.73,-0.02081,0,0.09,0.73,0,0,0,1,0,0,0
11184751,1,4,9107.400476,1.17E-29,0.00739,1278.4381,138,138,1278.4381,          2 0 1,          0 0 0, 11  5  7      , 11  4  8      ,0.054,0.79,-0.02244,0,0.084519182,0.79,0,0,0,1,0,0,0.329,0.79,-0.02244,0,0.07,0.79,0,0,0,1,0,0,0
12384283,1,1,9107.404691,3.58E-29,0.01469,2724.0414,15,15,2724.0414,          0 2 2,          0 1 0,  7  6  2      ,  7  5  3      ,0.0582,0.56,-0.02325,0,0.180880489,0.56,0,0,0,1,0,0,0.352,0.56,-0.02325,0,0.146666667,0.56,0,0,0,1,0,0,0
11184753,1,2,9107.416267,3.97E-29,0.004831,1468.612,57,57,1468.612,         -2-2-2,          0 0 0,  9 -3 -3      ,  9  5  4      ,0.0581,0.55,0,0,0.177422348,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
12384285,1,1,9107.433349,3.84E-29,2.58E-05,1718.7188,69,63,1718.7188,          0 6 0,          0 0 0, 11  2  9      , 10  5  6      ,0.0509,0.43,-0.0052,0,0.234322452,0.43,0,0,0,1,0,0,0.298,0.43,-0.0052,0,0.19,0.43,0,0,0,1,0,0,0
11184756,1,3,9107.4433,2.03E-27,0.007769,299.4389,198,162,299.4389,          1 1 1,          0 0 0,  5  4  2      ,  4  2  3      ,0.0961,0.68,3.00E-05,0,0.128796395,0.68,0,0,0,1,0,0,0.412,0.68,3.00E-05,0,0.106666667,0.68,0,0,0,1,0,0,0
11184757,1,3,9107.459855,8.87E-29,0.03046,1357.6057,378,342,1357.6057,         -2-2-2,          0 0 0, 10 -1 -2      ,  9  4  5      ,0.0581,0.55,0,0,0.18111993,0.55,0,0,0,1,0,0,0.315,0.55,0,0,0.15,0.55,0,0,0,1,0,0,0
11184758,1,4,9107.550537,4.61E-28,0.002601,156.3823,66,54,156.3823,          0 4 1,          0 0 0,  5  0  5      ,  4  1  4      ,0.0925,0.79,-0.009724,0,0.084519182,0.79,0,0,0,1,0,0,0.428,0.79,-0.009724,0,0.07,0.79,0,0,0,1,0,0,0
12384286,1,1,9107.566174,1.18E-24,0.01354,503.9681,11,11,503.9681,          0 1 2,          0 0 0,  5  4  2      ,  5  3  3      ,0.0817,0.66,-0.01144,0,0.139771287,0.66,0,0,0,1,0,0,0.35,0.66,-0.01144,0,0.113333333,0.66,0,0,0,1,0,0,0
11184760,1,4,9107.577808,1.87E-29,0.002152,889.5757,114,126,889.5757,          3 1 0,          0 0 0,  9  1  8      , 10  2  9      ,0.0584,0.79,-0.04673,0,0.084519182,0.79,0,0,0,1,0,0,0.34,0.79,-0.04673,0,0.07,0.79,0,0,0,1,0,0,0
11184761,1,4,9107.59715,5.90E-28,0.005458,217.0419,54,54,217.0419,          2 0 1,          0 0 0,  4  3  2      ,  4  2  3      ,0.0925,0.79,-0.00971,0,0.084519182,0.79,0,0,0,1,0,0,0.444,0.79,-0.00971,0,0.07,0.79,0,0,0,1,0,0,0
11184764,1,4,9107.742553,4.43E-28,0.003936,157.0647,42,42,157.0647,          2 0 1,          0 0 0,  3  3  0      ,  3  2  1      ,0.0954,0.79,-0.01229,0,0.084519182,0.79,0,0,0,1,0,0,0.397,0.79,-0.01229,0,0.07,0.79,0,0,0,1,0,0,0
11184765,1,3,9107.816314,2.10E-29,0.0156,1290.2875,126,126,1290.2875,         -2-2-2,          0 0 0, 10 -2 -2      , 10  1  9      ,0.054,0.51,0,0,0.197219479,0.51,0,0,0,1,0,0,0.298,0.51,0,0,0.163333333,0.51,0,0,0,1,0,0,0
11184766,1,3,9107.866962,1.85E-29,0.0008904,884.1005,270,234,884.1005,         -2-2-2,          0 0 0,  7 -2 -1      ,  6  5  2      ,0.0719,0.63,0,0,0.148920831,0.63,0,0,0,1,0,0,0.371,0.63,0,0,0.123333333,0.63,0,0,0,1,0,0,0
12384288,1,1,9107.977048,1.04E-29,0.1257,3766.387,81,75,3766.387,          1 1 1,          0 0 0, 13 12  2      , 12 12  1      ,0.0165,0.18,-0.02061,0,0.337095457,0.18,0,0,0,1,0,0,0.265,0.18,-0.02061,0,0.273333333,0.18,0,0,0,1,0,0,0
12384290,1,1,9107.977913,6.26E-29,0.6846,3810.9366,111,105,3810.9366,          1 1 1,          0 0 0, 18  3 15      , 17  3 14      ,0.018,0.08,-0.03082,0,0.378204659,0.08,0,0,0,1,0,0,0.195,0.08,-0.03082,0,0.306666667,0.08,0,0,0,1,0,0,0
11184770,1,2,9107.996779,1.17E-28,0.01501,1518.5423,69,69,1518.5423,         -2-2-2,          0 0 0, 11 -3 -3      , 11  1 10      ,0.0501,0.47,0,0,0.208964099,0.47,0,0,0,1,0,0,0.281,0.47,0,0,0.176666667,0.47,0,0,0,1,0,0,0
11184771,1,3,9108.039698,1.29E-28,0.002271,702.9166,306,270,702.9166,         -2-2-2,          0 0 0,  8 -2 -1      ,  7  1  6      ,0.067,0.61,0,0,0.156970606,0.61,0,0,0,1,0,0,0.352,0.61,0,0,0.13,0.61,0,0,0,1,0,0,0
12384291,1,1,9108.070788,8.34E-28,0.000683,1806.67,87,81,1806.67,          1 3 0,          0 0 0, 14  3 12      , 13  0 13      ,0.0305,0.29,-0.01221,0,0.291875335,0.29,0,0,0,1,0,0,0.25,0.29,-0.01221,0,0.236666667,0.29,0,0,0,1,0,0,0
11184772,1,2,9108.076741,3.05E-29,0.01174,1518.7878,23,23,1518.7878,         -2-2-2,          0 0 0, 11 -1 -1      , 11  2 10      ,0.0501,0.47,0,0,0.208964099,0.47,0,0,0,1,0,0,0.281,0.47,0,0,0.176666667,0.47,0,0,0,1,0,0,0
11184774,1,3,9108.116179,1.11E-29,0.001723,924.6728,102,90,924.6728,         -2-2-2,          0 0 0,  8 -1 -1      ,  7  4  4      ,0.067,0.61,0,0,0.156970606,0.61,0,0,0,1,0,0,0.352,0.61,0,0,0.13,0.61,0,0,0,1,0,0,0
12384292,1,1,9108.126568,3.76E-29,0.08912,3472.8813,99,93,3472.8813,          0 1 2,          0 0 0, 16  5 12      , 15  6  9      ,0.0672,0.68,-0.04,0,0.131549447,0.68,0,0,0,1,0,0,0.221,0.68,-0.04,0,0.106666667,0.68,0,0,0,1,0,0,0
12384293,1,1,9108.155139,3.81E-24,0.005203,325.3479,39,33,325.3479,          0 1 2,          0 0 0,  6  1  6      ,  5  0  5      ,0.0787,0.63,-0.00541,0,0.152104048,0.63,0,0,0,1,0,0,0.398,0.63,-0.00541,0,0.123333333,0.63,0,0,0,1,0,0,0
11184777,1,2,9108.162712,1.83E-29,0.01792,1954.6533,75,75,1954.6533,         -2-2-2,          0 0 0, 12 -3 -3      , 12  3 10      ,0.0464,0.44,0,0,0.220792255,0.44,0,0,0,1,0,0,0.265,0.44,0,0,0.186666667,0.44,0,0,0,1,0,0,0
11184778,1,4,9108.270195,8.90E-28,0.004868,150.1563,66,54,150.1563,          2 0 1,          0 0 0,  5  1  5      ,  4  0  4      ,0.0925,0.79,-0.01335,0,0.084519182,0.79,0,0,0,1,0,0,0.601,0.79,-0.01335,0,0.07,0.79,0,0,0,1,0,0,0
12384294,1,1,9108.273266,2.99E-29,0.005106,2569.5079,17,15,2569.5079,          0 4 1,          0 1 0,  8  6  3      ,  7  4  4      ,0.0637,0.6,-0.01532,0,0.164436808,0.6,0,0,0,1,0,0,0.352,0.6,-0.01532,0,0.133333333,0.6,0,0,0,1,0,0,0
12384295,1,1,9108.289967,5.00E-25,0.01931,816.6942,15,15,816.6942,          0 1 2,          0 0 0,  7  4  4      ,  7  3  5      ,0.0719,0.61,-0.00882,0,0.160325888,0.61,0,0,0,1,0,0,0.407,0.61,-0.00882,0,0.13,0.61,0,0,0,1,0,0,0
12384296,1,1,9108.30288,2.37E-25,0.006062,1006.1159,57,51,1006.1159,          2 1 0,          0 0 0,  9  4  5      ,  8  3  6      ,0.0815,0.7,-0.008865,0,0.123327606,0.7,0,0,0,1,0,0,0.333,0.7,-0.008865,0,0.1,0.7,0,0,0,1,0,0,0
12384297,1,1,9108.330506,4.66E-25,0.01695,1079.0796,57,57,1079.0796,          0 1 2,          0 0 0,  9  2  7      ,  9  1  8      ,0.0675,0.59,-0.02417,0,0.168547728,0.59,0,0,0,1,0,0,0.368,0.59,-0.02417,0,0.136666667,0.59,0,0,0,1,0,0,0
12384298,1,1,9108.435178,3.26E-24,0.008481,382.5169,27,27,382.5169,          0 1 2,          0 0 0,  4  4  1      ,  4  3  2      ,0.0807,0.69,-0.01157,0,0.127438526,0.69,0,0,0,1,0,0,0.36,0.69,-0.01157,0,0.103333333,0.69,0,0,0,1,0,0,0
12384299,1,1,9108.460785,1.22E-29,0.0004722,2512.2829,57,57,2512.2829,          3 0 0,          0 1 0,  9  1  8      ,  9  0  9      ,0.0576,0.51,-0.02718,0,0.20143509,0.51,0,0,0,1,0,0,0.315,0.51,-0.02718,0,0.163333333,0.51,0,0,0,1,0,0,0
11184785,1,4,9108.521562,3.16E-28,0.004365,404.4457,90,90,404.4457,          2 0 1,          0 0 0,  7  2  6      ,  7  1  7      ,0.0801,0.79,-0.01707,0,0.084519182,0.79,0,0,0,1,0,0,0.411,0.79,-0.01707,0,0.07,0.79,0,0,0,1,0,0,0
12384300,1,1,9108.535548,6.54E-28,1.10E-05,920.1684,57,57,920.1684,          2 1 0,          0 0 0,  9  3  6      ,  9  0  9      ,0.0819,0.7,-0.00529,0,0.123327606,0.7,0,0,0,1,0,0,0.315,0.7,-0.00529,0,0.1,0.7,0,0,0,1,0,0,0
12384301,1,1,9108.566772,3.11E-29,1.025,3812.0467,37,35,3812.0467,          1 1 1,          0 0 0, 18  4 15      , 17  4 14      ,0.0178,0.08,-0.03476,0,0.378204659,0.08,0,0,0,1,0,0,0.195,0.08,-0.03476,0,0.306666667,0.08,0,0,0,1,0,0,0
12384303,1,1,9108.643557,3.03E-28,0.0007452,1806.6715,29,27,1806.6715,          1 3 0,          0 0 0, 14  2 12      , 13  1 13      ,0.0302,0.28,-0.01293,0,0.295986255,0.28,0,0,0,1,0,0,0.25,0.28,-0.01293,0,0.24,0.28,0,0,0,1,0,0,0
11184790,1,3,9108.71438,7.89E-29,0.009417,1119.5278,342,306,1119.5278,         -2-2-2,          0 0 0,  9 -1 -2      ,  8  4  5      ,0.0624,0.57,0,0,0.173070155,0.57,0,0,0,1,0,0,0.333,0.57,0,0,0.143333333,0.57,0,0,0,1,0,0,0
12384304,1,1,9108.748201,8.72E-28,1.10E-05,782.4098,39,45,782.4098,          0 1 2,          0 0 0,  6  5  2      ,  7  2  5      ,0.0836,0.71,-0.00123,0,0.119216686,0.71,0,0,0,1,0,0,0.352,0.71,-0.00123,0,0.096666667,0.71,0,0,0,1,0,0,0
12384305,1,1,9108.763292,1.93E-24,0.008925,315.7795,11,9,315.7795,          1 1 1,          0 0 0,  5  4  1      ,  4  2  2      ,0.089,0.73,-0.00463,0,0.110994846,0.73,0,0,0,1,0,0,0.387,0.73,-0.00463,0,0.09,0.73,0,0,0,1,0,0,0
11184793,1,4,9108.780361,6.15E-28,0.004111,225.8649,78,66,225.8649,          2 0 1,          0 0 0,  6  0  6      ,  5  1  5      ,0.0883,0.79,-0.01889,0,0.084519182,0.79,0,0,0,1,0,0,0.724,0.79,-0.01889,0,0.07,0.79,0,0,0,1,0,0,0
11184794,1,4,9108.860948,3.14E-28,0.003741,217.0419,42,54,217.0419,          1 2 1,          0 0 0,  3  2  2      ,  4  2  3      ,0.0987,0.79,-0.01057,0,0.084519182,0.79,0,0,0,1,0,0,0.493,0.79,-0.01057,0,0.07,0.79,0,0,0,1,0,0,0
12384306,1,1,9109.008881,6.08E-27,0.5039,2756.4153,87,81,2756.4153,          1 1 1,          0 0 0, 14  6  8      , 13  6  7      ,0.0601,0.55,-0.00796,0,0.184991409,0.55,0,0,0,1,0,0,0.25,0.55,-0.00796,0,0.15,0.55,0,0,0,1,0,0,0
11184797,1,4,9109.124095,1.92E-29,0.003978,1049.1243,138,138,1049.1243,          3 1 0,          0 0 0, 11  1 11      , 11  2 10      ,0.0496,0.79,-0.04696,0,0.084519182,0.79,0,0,0,1,0,0,0.329,0.79,-0.04696,0,0.07,0.79,0,0,0,1,0,0,0
12384307,1,1,9109.360467,2.54E-28,1.69E-05,927.7439,15,15,927.7439,          1 1 1,          0 0 0,  7  6  1      ,  7  4  4      ,0.0681,0.64,-0.02101,0,0.147993127,0.64,0,0,0,1,0,0,0.352,0.64,-0.02101,0,0.12,0.64,0,0,0,1,0,0,0
12384308,1,1,9109.383707,1.82E-29,0.0001096,1960.2074,25,25,1960.2074,          0 3 1,          0 0 0, 12  6  7      , 12  2 10      ,0.0519,0.52,-0.01102,0,0.19732417,0.52,0,0,0,1,0,0,0.265,0.52,-0.01102,0,0.16,0.52,0,0,0,1,0,0,0
11184800,1,4,9109.389112,4.37E-28,0.003855,155.389,42,42,155.389,          2 0 1,          0 0 0,  3  3  1      ,  3  2  2      ,0.0954,0.79,-0.01449,0,0.084519182,0.79,0,0,0,1,0,0,0.515,0.79,-0.01449,0,0.07,0.79,0,0,0,1,0,0,0
11184801,1,4,9109.43929,1.95E-29,0.0001509,221.9462,66,66,221.9462,          0 4 1,          0 0 0,  5  1  4      ,  5  0  5      ,0.0883,0.79,-0.008396,0,0.084519182,0.79,0,0,0,1,0,0,0.41,0.79,-0.008396,0,0.07,0.79,0,0,0,1,0,0,0
